code,direction,id,lat,locationType,lon,name,routeIds,wheelchairBoarding,route
500048,N,MTA_500048,40.718987,0,-73.735286,SPRINGFIELD BLVD/JAMAICA AV,"['MTA NYCT_Q1', 'MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
500049,NW,MTA_500049,40.720182,0,-73.735737,SPRINGFIELD BLVD/94 DR,"['MTA NYCT_Q1', 'MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
500050,NW,MTA_500050,40.721429,0,-73.736316,SPRINGFIELD BLVD/94 AV,"['MTA NYCT_Q1', 'MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
500051,NW,MTA_500051,40.72277,0,-73.737061,SPRINGFIELD BLVD/93 AV,"['MTA NYCT_Q1', 'MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
500052,NW,MTA_500052,40.724894,0,-73.739319,SPRINGFIELD BLVD/92 AV,"['MTA NYCT_Q1', 'MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
500053,NW,MTA_500053,40.725978,0,-73.740516,SPRINGFIELD BLVD/91 AV,"['MTA NYCT_Q1', 'MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
500054,NW,MTA_500054,40.727098,0,-73.74167,SPRINGFIELD BLVD/90 AV,"['MTA NYCT_Q1', 'MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
500055,NW,MTA_500055,40.729318,0,-73.744039,SPRINGFIELD BLVD/89 AV,"['MTA NYCT_Q1', 'MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
500119,NE,MTA_500119,40.713163,0,-73.735765,SPRINGFIELD BLVD/HEMPSTEAD AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500126,SW,MTA_500126,40.712961,0,-73.736072,SPRINGFIELD BLVD/HEMPSTEAD AV,"['MTA NYCT_Q2', 'MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500127,SW,MTA_500127,40.712056,0,-73.736559,SPRINGFIELD BLVD/HOLLIS AV,"['MTA NYCT_Q2', 'MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500290,N,MTA_500290,40.705185,0,-73.739724,SPRINGFIELD BLVD/112 RD,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500291,N,MTA_500291,40.706208,0,-73.739327,SPRINGFIELD BLVD/111 RD,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500293,NE,MTA_500293,40.710427,0,-73.737269,SPRINGFIELD BLVD/107 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500294,NE,MTA_500294,40.712382,0,-73.736136,SPRINGFIELD BLVD/104 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500296,N,MTA_500296,40.715251,0,-73.735489,SPRINGFIELD BLVD/100 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500297,N,MTA_500297,40.716656,0,-73.735372,SPRINGFIELD BLVD/98 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500304,S,MTA_500304,40.71776,0,-73.735479,SPRINGFIELD BLVD/AMBOY LN,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500305,S,MTA_500305,40.715351,0,-73.73564,SPRINGFIELD BLVD/99 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500309,SW,MTA_500309,40.710285,0,-73.737554,SPRINGFIELD BLVD/107 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500312,S,MTA_500312,40.705687,0,-73.739754,SPRINGFIELD BLVD/111 RD,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
500313,S,MTA_500313,40.704411,0,-73.740297,SPRINGFIELD BLVD/112 RD,"['MTA NYCT_Q27', 'MTA NYCT_Q83']",UNKNOWN,Q27
501060,SE,MTA_501060,40.7604,0,-73.76952,BELL BLVD/NORTHERN BLVD,"['MTA NYCT_Q13', 'MTA NYCT_Q27', 'MTA NYCT_Q31']",UNKNOWN,Q27
501361,NW,MTA_501361,40.75251,0,-73.821069,KISSENA BLVD/45 AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501362,NW,MTA_501362,40.754146,0,-73.823029,KISSENA BLVD/CHERRY AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501363,NW,MTA_501363,40.755104,0,-73.824171,KISSENA BLVD/ASH AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501364,NW,MTA_501364,40.756326,0,-73.825658,KISSENA BLVD/MAPLE AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501365,NW,MTA_501365,40.757451,0,-73.827565,KISSENA BLVD/SANFORD AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34', 'MTABC_Q65']",UNKNOWN,Q27
501369,SE,MTA_501369,40.757921,0,-73.828629,KISSENA BLVD/MAIN ST,"['MTA NYCT_Q17', 'MTA NYCT_Q27']",UNKNOWN,Q27
501370,SE,MTA_501370,40.756909,0,-73.826851,KISSENA BLVD/SANFORD AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501371,SE,MTA_501371,40.755157,0,-73.824455,KISSENA BLVD/FRANKLIN AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501372,SE,MTA_501372,40.754385,0,-73.823537,KISSENA BLVD/BEECH AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501373,SE,MTA_501373,40.752856,0,-73.821725,KISSENA BLVD/ELDER AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501374,SE,MTA_501374,40.751943,0,-73.820663,KISSENA BLVD/45 AV,"['MTA NYCT_Q17', 'MTABC_Q25', 'MTA NYCT_Q27', 'MTABC_Q34']",UNKNOWN,Q27
501534,E,MTA_501534,40.754122,0,-73.810114,46 AV/156 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501535,E,MTA_501535,40.754012,0,-73.808736,46 AV/158 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501536,E,MTA_501536,40.753858,0,-73.806852,46 AV/160 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501537,E,MTA_501537,40.753715,0,-73.805023,46 AV/162 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501538,E,MTA_501538,40.753632,0,-73.803092,46 AV/164 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501539,E,MTA_501539,40.753678,0,-73.801215,46 AV/166 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501540,E,MTA_501540,40.753777,0,-73.799323,46 AV/168 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501541,E,MTA_501541,40.753823,0,-73.797396,46 AV/170 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501542,E,MTA_501542,40.753441,0,-73.794199,46 AV/AUBURNDALE LN,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501543,E,MTA_501543,40.752855,0,-73.791876,HOLLIS COURT BLVD/UTOPIA PKWY,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501544,E,MTA_501544,40.752303,0,-73.789965,HOLLIS COURT BLVD/190 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27', 'MTA NYCT_Q31']",UNKNOWN,Q27
501560,W,MTA_501560,40.752415,0,-73.789943,HOLLIS COURT BLVD/190 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27', 'MTA NYCT_Q31']",UNKNOWN,Q27
501561,W,MTA_501561,40.753271,0,-73.792864,46 AV/UTOPIA PKWY,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501562,W,MTA_501562,40.753623,0,-73.794462,46 AV/AUBURNDALE LN,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501563,W,MTA_501563,40.753855,0,-73.796768,46 AV/171 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501564,W,MTA_501564,40.753916,0,-73.798644,46 AV/169 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501565,W,MTA_501565,40.753812,0,-73.80055,46 AV/167 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501566,W,MTA_501566,40.753761,0,-73.802868,46 AV/164 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501568,W,MTA_501568,40.753954,0,-73.80661,46 AV/160 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501569,W,MTA_501569,40.754142,0,-73.809002,46 AV/158 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501570,W,MTA_501570,40.754266,0,-73.810879,46 AV/156 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501571,W,MTA_501571,40.754259,0,-73.812106,46 AV/149 ST,"['MTA NYCT_Q26', 'MTA NYCT_Q27']",UNKNOWN,Q27
501572,W,MTA_501572,40.754253,0,-73.813333,46 AV/PARSONS BLVD,['MTA NYCT_Q27'],UNKNOWN,Q27
501590,NE,MTA_501590,40.750798,0,-73.81875,HOLLY AV/KISSENA BLVD,['MTA NYCT_Q27'],UNKNOWN,Q27
501591,NE,MTA_501591,40.751953,0,-73.816964,HOLLY AV/ROBINSON ST,['MTA NYCT_Q27'],UNKNOWN,Q27
501592,NE,MTA_501592,40.752838,0,-73.815615,HOLLY AV/SMART ST,['MTA NYCT_Q27'],UNKNOWN,Q27
501593,NE,MTA_501593,40.754147,0,-73.813594,HOLLY AV/PARSONS BLVD,['MTA NYCT_Q27'],UNKNOWN,Q27
501605,E,MTA_501605,40.751777,0,-73.787982,47 AV/193 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']",UNKNOWN,Q27
501606,E,MTA_501606,40.752485,0,-73.78603,47 AV/195 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']",UNKNOWN,Q27
501611,E,MTA_501611,40.753217,0,-73.777142,ROCKY HILL RD/203 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']",UNKNOWN,Q27
501612,NE,MTA_501612,40.753681,0,-73.774112,48 AV/206 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']",UNKNOWN,Q27
501613,E,MTA_501613,40.754331,0,-73.772385,48 AV/208 ST,"['MTA NYCT_Q27', 'MTA NYCT_Q31']",UNKNOWN,Q27
501617,E,MTA_501617,40.755733,0,-73.765706,48 AV/215 ST,['MTA NYCT_Q27'],UNKNOWN,Q27
501618,S,MTA_501618,40.754276,0,-73.764134,216 ST/50 AV,['MTA NYCT_Q27'],UNKNOWN,Q27
501619,S,MTA_501619,40.7524,0,-73.763844,216 ST/LUKE PL,['MTA NYCT_Q27'],UNKNOWN,Q27
501620,E,MTA_501620,40.751792,0,-73.761775,LUKE PL/218 ST,['MTA NYCT_Q27'],UNKNOWN,Q27
501621,E,MTA_501621,40.752159,0,-73.75976,56 AV/220 ST,['MTA NYCT_Q27'],UNKNOWN,Q27
501622,NW,MTA_501622,40.751054,0,-73.757991,SPRINGFIELD BLVD/58 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q30']",UNKNOWN,Q27
501623,,MTA_501623,40.749632,0,-73.757128,SPRINGFIELD BLVD/HORACE HARDING EXPWY,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']",UNKNOWN,Q27
501624,SE,MTA_501624,40.74875,0,-73.756621,SPRINGFIELD BLVD/HORACE HARDING EXPWY SOUTH,['MTA NYCT_Q27'],UNKNOWN,Q27
501625,SE,MTA_501625,40.74741,0,-73.755951,SPRINGFIELD BLVD/64 AV,['MTA NYCT_Q27'],UNKNOWN,Q27
501626,SE,MTA_501626,40.745262,0,-73.754891,SPRINGFIELD BLVD/67 AV,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']",UNKNOWN,Q27
501627,SE,MTA_501627,40.742498,0,-73.753616,SPRINGFIELD BLVD/73 AV,"['MTA NYCT_Q27', 'MTABC_QM5', 'MTABC_QM8', 'MTABC_QM35']",UNKNOWN,Q27
501628,SE,MTA_501628,40.740215,0,-73.751561,SPRINGFIELD BLVD/75 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
501629,SE,MTA_501629,40.739352,0,-73.749723,SPRINGFIELD BLVD/76 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
501630,SE,MTA_501630,40.738186,0,-73.748678,SPRINGFIELD BLVD/77 AV,"['MTA NYCT_Q27', 'MTA NYCT_Q88']",UNKNOWN,Q27
